#,Name,Country,Nick,Points,GP_t1 points,GP_t1 rank. points,GP_t1 position,year,round
755.,Aniko Madarassy,Hungary,Aniko,60,60,60,755.,2025,1
756.,Małgorzata Konarska,Poland,GosiaK,60,60,60,756.,2025,1
757.,Sylvain Galland,Switzerland,,59,59,59,757.,2025,1
758.,Αντώνης Λαλάτσας,Greece,term,59,59,59,758.,2025,1
759.,Hideto Katori,Japan,SSayaka,59,59,59,759.,2025,1
760.,nurul aisyah zakari,Malaysia,aisyah,57,57,57,760.,2025,1
#,Name,Country,Nick,Points,Points,Points,#,2025,1
761.,Stipe Bratim,Croatia,,57,57,57,761.,2025,1
762.,Ditthapol Songngam,Thailand,dinonatx,57,57,57,762.,2025,1
763.,李鸿向 李,China,,57,57,57,763.,2025,1
764.,Mladen Bosnić,Croatia,,57,57,57,764.,2025,1
765.,Charles Martin Parulan,Philippines,Darkside,57,57,57,765.,2025,1
766.,Tereza Matějková,Czech Rep.,tematka,55,55,55,766.,2025,1
767.,Ian Fleschler,Argentina,fleschler.ian,55,55,55,767.,2025,1
768.,Ayelen Galarza Rial,Argentina,ayegari89,55,55,55,768.,2025,1
769.,Gertrud Schied,Germany,PuzzleEumel,55,55,55,769.,2025,1
770.,Taavet Kalda,Estonia,,54,54,54,770.,2025,1
771.,YUNG-WEI CHENG,Taiwan,webber,54,54,54,771.,2025,1
772.,jin ok Lee,"Korea, South",,50,50,50,772.,2025,1
773.,Jhon Cris Cruz,Philippines,daugh,47,47,47,773.,2025,1
774.,Lisette Mähar,Estonia,Lisette,47,47,47,774.,2025,1
775.,Muqian Zhong,China,Brown,47,47,47,775.,2025,1
776.,Robert Kunst,Netherlands,,47,47,47,776.,2025,1
777.,Connie Zeng,USA,,47,47,47,777.,2025,1
778.,Nick Edwards,UK,cwej,47,47,47,778.,2025,1
779.,Ralph Melian,USA,Ralph,47,47,47,779.,2025,1
780.,Zhang Jiashen,China,oldpigeon,47,47,47,780.,2025,1
#,Name,Country,Nick,Points,Points,Points,#,2025,1
781.,Lars Kolkanen,Estonia,,47,47,47,781.,2025,1
782.,Xiaohui Li,China,,47,47,47,782.,2025,1
783.,Yavuz Çetinkaya,Turkey,MYC,47,47,47,783.,2025,1
784.,MARYUS PASCALAU,Romania,Mark01,45,45,45,784.,2025,1
785.,Iurii Pustovalov,Russia,talant,45,45,45,785.,2025,1
786.,DJ Leslie,USA,DreamLibrarian,45,45,45,786.,2025,1
787.,Lidia Perovskaya,USA,Lperovskaya,45,45,45,787.,2025,1
788.,Rita Agócs,Hungary,liortom,35,35,35,788.,2025,1
789.,Fabien Douté,France,fabich,35,35,35,789.,2025,1
790.,Laure Prinzbach,France,,35,35,35,790.,2025,1
791.,Carter Silvey,USA,,35,35,35,791.,2025,1
792.,Franco Assenza,Argentina,hacelecasoatused,34,34,34,792.,2025,1
793.,MACHIMURA TERUMI,Japan,,34,34,34,793.,2025,1
794.,elena pertusi,Italy,elena pertusi,30,30,30,794.,2025,1
795.,Peter Plaštiak,Slovakia,,30,30,30,795.,2025,1
796.,Aslınur AKPINAR,Turkey,Sailormoon,30,30,30,796.,2025,1
797.,Lenka Schindlerová,Czech Rep.,,27,27,27,797.,2025,1
798.,SPANG Cédric,France,,27,27,27,798.,2025,1
799.,Lucia De Rosa,Italy,,27,27,27,799.,2025,1
800.,khishigjargal sevjid,Mongolia,khishigjargal sevjid,27,27,27,800.,2025,1
#,Name,Country,Nick,Points,Points,Points,#,2025,1
801.,karla grgic,Croatia,,27,27,27,801.,2025,1
802.,Paul Pope-Mitchell,UK,,27,27,27,802.,2025,1
803.,Akash G.,USA,AkashG23,27,27,27,803.,2025,1
804.,Mariola Kowalska,Poland,,27,27,27,804.,2025,1
805.,Tatjana Zemljić,Croatia,TatjanaZ,25,25,25,805.,2025,1
806.,Amy Milner Gould,USA,AMGChicago,25,25,25,806.,2025,1
807.,Márton Boros,Hungary,,20,20,20,807.,2025,1
808.,Ashley Graham-Brown,UK,,20,20,20,808.,2025,1
809.,zuzuzu tototo,Slovakia,,20,20,20,809.,2025,1
810.,Ravot Sylvain,France,,20,20,20,810.,2025,1
811.,Zbigniew Zarzycki,Poland,antyp,20,20,20,811.,2025,1
812.,Johanna Higa,Argentina,johanna,20,20,20,812.,2025,1
813.,Charitardha Jayanti,India,Charitardha,20,20,20,813.,2025,1
814.,Mary Jordanides,Greece,,20,20,20,814.,2025,1
815.,Celerina Del Rio,Philippines,Celery,20,20,20,815.,2025,1
816.,Jeongbin Hwang,"Korea, South",goldgarnet,20,20,20,816.,2025,1
817.,Muhammad Imanuddin,Indonesia,Imanuddin78,20,20,20,817.,2025,1
818.,Anis Narvin,United Arab Emirates,,20,20,20,818.,2025,1
#,Name,Country,Nick,Points,Points,Points,#,2025,1
