#,Name,Country,Nick,Points,GP_t3 points,GP_t3 rank. points,GP_t3 position,year,round
757.,Tamara Anderson,USA,Tamara,49,49,49,757.,2025,3
758.,Ralph Melian,USA,Ralph,49,49,49,758.,2025,3
759.,Mihai Danut,Romania,danut_mihai,49,49,49,759.,2025,3
760.,Yakov Zaidelman,Russia,,34,34,34,760.,2025,3
#,Name,Country,Nick,Points,Points,Points,#,2025,3
761.,Pitchaya Apichetyota,Thailand,ryuryuryu,31,31,31,761.,2025,3
762.,Nahili Geleta,USA,,31,31,31,762.,2025,3
763.,Henry Wong,USA,jarsyl,28,28,28,763.,2025,3
764.,Ben Stoneman,UK,bxnjyyy,28,28,28,764.,2025,3
765.,Phemelo Gilbert Babusi,Botswana,OD² PCL,28,28,28,765.,2025,3
766.,George Nikolis,Greece,George.Nikolis.GR,28,28,28,766.,2025,3
767.,Thijs Tops,Netherlands,legomannetje,28,28,28,767.,2025,3
768.,Webber Cheng,Taiwan,webber,13,13,13,768.,2025,3
#,Name,Country,Nick,Points,Points,Points,#,2025,3
