#,Name,Country,Nick,Points,GP_t3 points,GP_t3 rank. points,GP_t3 position,year,round
#,Name,Country,Nick,Points,Points,Points,#,2026,3
381.,Elizabeth Izaks,Netherlands,,253,253,253,381.,2026,3
382.,Randy Rogers,USA,Randiman,252,252,252,382.,2026,3
383.,Erin Sosnoski,USA,ESos,251,251,251,383.,2026,3
384.,Věra Šramková,Czech Rep.,jolly,250,250,250,384.,2026,3
385.,Ioannis Mavrikos,Greece,,249,249,249,385.,2026,3
386.,Alexander Karpan,Ukraine,AlexKarpan,248,248,248,386.,2026,3
387.,Olivia Schmid,Switzerland,Marea,246,246,246,387.,2026,3
388.,Lea Korn,Germany,,245,245,245,388.,2026,3
389.,Mike Colloby,UK,,245,245,245,389.,2026,3
390.,Jerry Wang,USA,ameaninglesspoint,245,245,245,390.,2026,3
391.,Lisa Loheide-Niesmann,Germany,,244,244,244,391.,2026,3
392.,Pitchaya Thitkrathok,Thailand,PPPetch,244,244,244,392.,2026,3
393.,Marcin Sasinowski,Poland,,241,241,241,393.,2026,3
394.,Ekaterina Nuzdina,Russia,,239,239,239,394.,2026,3
395.,kumaresan R Rajarathinam,India,kumaresan R,239,239,239,395.,2026,3
396.,Yongjun Kim,"Korea, South",Redfox,239,239,239,396.,2026,3
397.,Amber Pease,UK,Amber7291,236,236,236,397.,2026,3
398.,Jordan John Lee,USA,AirJordanLee24,236,236,236,398.,2026,3
399.,Wiktor Szadowiak,Poland,Shadoo,235,235,235,399.,2026,3
400.,Md Mahbubul Hasan,Bangladesh,mahbub,235,235,235,400.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
401.,Nelly Pelc Vostrá,Czech Rep.,nelly,234,234,234,401.,2026,3
402.,Félix Meyer,France,,234,234,234,402.,2026,3
403.,Ian Rui,USA,,233,233,233,403.,2026,3
404.,Nehir Boz,Turkey,nehirboz,233,233,233,404.,2026,3
405.,Virgi Puusepp,Estonia,Virgip,233,233,233,405.,2026,3
406.,Mathilde Chanavat,France,CHANAVAT,233,233,233,406.,2026,3
407.,Silvia Sau,Italy,silviass,232,232,232,407.,2026,3
408.,Jouni Särkijärvi,Finland,peluri,232,232,232,408.,2026,3
409.,Katarina Kovacova,Switzerland,KatkaK,232,232,232,409.,2026,3
410.,Anithra P J,India,apj,231,231,231,410.,2026,3
411.,Penka Koleva,Bulgaria,,231,231,231,411.,2026,3
412.,Michael Gross,USA,0ctahedron,230,230,230,412.,2026,3
413.,Jacek Filarski,Poland,Filon,230,230,230,413.,2026,3
414.,Ivan Laptiev,Russia,Yason,230,230,230,414.,2026,3
415.,Christian Romon,France,Christian,230,230,230,415.,2026,3
416.,Scott Vissers,USA,Squeak363,229,229,229,416.,2026,3
417.,J K,"Korea, South",budludl,226,226,226,417.,2026,3
418.,Ales Zaloznik,Slovenia,Aleš,225,225,225,418.,2026,3
419.,Nicholas McHaffie,Canada,N McH,224,224,224,419.,2026,3
420.,David Collison,UK,DavidCollison,224,224,224,420.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
421.,Arjen Kramer,Netherlands,Houk13,224,224,224,421.,2026,3
422.,Mig I,UK,,224,224,224,422.,2026,3
423.,Carolyn Duke,Canada,Canuck,223,223,223,423.,2026,3
424.,Olga Doroszko,Poland,,222,222,222,424.,2026,3
425.,Ramesh Swarnakar,India,Ramesh,222,222,222,425.,2026,3
426.,Penny Cheong,Malaysia,pennycheong917,222,222,222,426.,2026,3
427.,Sylwia Całka,Poland,sywiacalka,222,222,222,427.,2026,3
428.,Zuzana Dortová,Czech Rep.,Nekra,221,221,221,428.,2026,3
429.,Katia D-C,Poland,katia,221,221,221,429.,2026,3
430.,Sihan Huang,China,,221,221,221,430.,2026,3
431.,Sergei Lebedev,Estonia,IntelENC,219,219,219,431.,2026,3
432.,Dimitris Kalafatis,Greece,,219,219,219,432.,2026,3
433.,Madeleine Mott,USA,atroposhears,218,218,218,433.,2026,3
434.,Richard Luhtaru,Estonia,,218,218,218,434.,2026,3
435.,paolo tivano,Italy,flin68,217,217,217,435.,2026,3
436.,Demoed Marleen,Netherlands,marleen78,217,217,217,436.,2026,3
437.,Juha Korvenaho,Finland,,216,216,216,437.,2026,3
438.,Marek Gaspar,Slovakia,Marek G,215,215,215,438.,2026,3
439.,Zeming Zhao,China,,211,211,211,439.,2026,3
440.,ezgi deveci,Turkey,ezgideveci,211,211,211,440.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
441.,xinyu Cao,China,yifanyifan,211,211,211,441.,2026,3
442.,JV Gan,Malaysia,jvgan,211,211,211,442.,2026,3
443.,Meixuan Chen,China,,211,211,211,443.,2026,3
444.,Klao Ketmai,Thailand,Ezzy,211,211,211,444.,2026,3
445.,Magdalena Szczesna,Poland,visznia,211,211,211,445.,2026,3
446.,Robbie Borcherds,UK,rjb1998,211,211,211,446.,2026,3
447.,Ricardo Garcia,Spain,RickiFerrara,211,211,211,447.,2026,3
448.,Tianming Chen,China,pph4br,211,211,211,448.,2026,3
449.,Daniela Lukáčová,Slovakia,,211,211,211,449.,2026,3
450.,Šimun Tomić,Croatia,stomic,211,211,211,450.,2026,3
451.,Kerry Xing,USA,kxing,211,211,211,451.,2026,3
452.,Yu Huang,China,hy1988,210,210,210,452.,2026,3
453.,Sho Okada,Japan,,210,210,210,453.,2026,3
454.,Masahira Iwamoto,Japan,,210,210,210,454.,2026,3
455.,Stanley Z,USA,qpwoeirut,210,210,210,455.,2026,3
456.,Tùng Phạm Đường Minh,Vietnam,,209,209,209,456.,2026,3
457.,Chacha Pau,France,Chachapau,208,208,208,457.,2026,3
458.,Mladen Mestrovic,Croatia,mestar,208,208,208,458.,2026,3
459.,Tereza Sujová,Slovakia,TeS,208,208,208,459.,2026,3
460.,叶儿 何,China,Amy,208,208,208,460.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
461.,Carlos Joa,Dominican Republic,cjoa,205,205,205,461.,2026,3
462.,Masahiro Shino,Japan,,203,203,203,462.,2026,3
463.,Titika Mylopoulou,Greece,,202,202,202,463.,2026,3
464.,Lisa Riedel,Germany,,202,202,202,464.,2026,3
465.,Zsolt Kiss,Hungary,133mhz,202,202,202,465.,2026,3
466.,Khemmanat Phakdeethai,Thailand,sudoku seeker,202,202,202,466.,2026,3
467.,Esmeralda Kleinreesink,Netherlands,EsmeraldaKlein,201,201,201,467.,2026,3
468.,Nichele Liong,Singapore,,201,201,201,468.,2026,3
469.,Raul Kačírek,Czech Rep.,Caca,200,200,200,469.,2026,3
470.,Jaehyun Koo,"Korea, South",koosaga,200,200,200,470.,2026,3
471.,Bengisu TURAN,Turkey,immortalafa,199,199,199,471.,2026,3
472.,Yusuke Nakamura,Japan,yuponex,199,199,199,472.,2026,3
473.,Eerik Lumiste,Estonia,Eerik33,198,198,198,473.,2026,3
474.,甘 甘,China,阿呆,198,198,198,474.,2026,3
475.,Linards Krūklis,Latvia,,198,198,198,475.,2026,3
476.,Stefan Driessen,Netherlands,3ssen,198,198,198,476.,2026,3
477.,Kuan Yu Lin,Taiwan,xupej04m3,197,197,197,477.,2026,3
478.,Michaela Bernátová,Slovakia,Michaela Bernátová,197,197,197,478.,2026,3
479.,Tatiana Padysakova,Slovakia,tanatko,197,197,197,479.,2026,3
480.,Austin Ratzki,USA,Austin Ratzki,197,197,197,480.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
481.,jean-Baptiste RIDOUARD,France,Roxis,197,197,197,481.,2026,3
482.,Levente Szemerédi,Hungary,szelev,196,196,196,482.,2026,3
483.,Daniel Zeng,USA,cheep,194,194,194,483.,2026,3
484.,Simone Bentlage,Germany,,193,193,193,484.,2026,3
485.,Thanos Darkadakis,Greece,sakito,192,192,192,485.,2026,3
486.,Beatrice Pige,France,,192,192,192,486.,2026,3
487.,Alessandra Gasparini,Italy,gasp,191,191,191,487.,2026,3
488.,Jozef Štuller,Slovakia,,189,189,189,488.,2026,3
489.,Palina Mankevich,Poland,Winklaar,189,189,189,489.,2026,3
490.,Luca Marrè Brunenghi,Italy,Lucaolucao,187,187,187,490.,2026,3
491.,Fritz Anja,Germany,afritz,187,187,187,491.,2026,3
492.,Ivana Sujova,Slovakia,,187,187,187,492.,2026,3
493.,佑安 戴,Taiwan,,187,187,187,493.,2026,3
494.,Maurice B,UK,mjb99,186,186,186,494.,2026,3
495.,Petr Kuncar,Czech Rep.,goodevil,185,185,185,495.,2026,3
496.,ZRINKA KARAČIĆ,Croatia,,185,185,185,496.,2026,3
497.,Vincent Wang,USA,vincentwangg,185,185,185,497.,2026,3
498.,Brun Thomas,France,ThomasBrun,185,185,185,498.,2026,3
499.,Patrick Ethoin,France,paatttoou,184,184,184,499.,2026,3
500.,Tom van der Velden,Netherlands,Ridder Tommy,183,183,183,500.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
501.,Dmytro Furayev,Ukraine,,183,183,183,501.,2026,3
502.,Tünde Tőri,Hungary,,183,183,183,502.,2026,3
503.,Jack Bross,USA,sknight,180,180,180,503.,2026,3
504.,Makoto Hayashi,Japan,,180,180,180,504.,2026,3
505.,jiyeun lim,"Korea, South",,180,180,180,505.,2026,3
506.,Seyeon Lo,Hong Kong,Seyeonnie,178,178,178,506.,2026,3
507.,Tom Krejčí,Czech Rep.,tierra,178,178,178,507.,2026,3
508.,Marine Le Minor,France,,177,177,177,508.,2026,3
509.,Maddie McKenzie,USA,MadRose71,177,177,177,509.,2026,3
510.,Yoonah Cho,"Korea, South",starryah,177,177,177,510.,2026,3
511.,Arlene Navo,USA,Arlene,177,177,177,511.,2026,3
512.,David Price,UK,Pricesoft,177,177,177,512.,2026,3
513.,Ani Konomi,Japan,,177,177,177,513.,2026,3
514.,Zolbayar Batchuluun,Mongolia,,177,177,177,514.,2026,3
515.,Jeremy De Shetler,USA,jerbear29,177,177,177,515.,2026,3
516.,Nicholas Austen,Australia,Sniggle,177,177,177,516.,2026,3
517.,呈丰 葉,Taiwan,,177,177,177,517.,2026,3
518.,Savita Shienhmar,Canada,Savi,177,177,177,518.,2026,3
519.,sharkd khs,Germany,sharkd,177,177,177,519.,2026,3
520.,Vinitaa Allagh,India,Vinitaa Walia,176,176,176,520.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
521.,Isabel Herget,Germany,,176,176,176,521.,2026,3
522.,Dorota Lach,Poland,Deooet,176,176,176,522.,2026,3
523.,Phawit Putprasert,Thailand,phawit,176,176,176,523.,2026,3
524.,Shan Yuan Hung,Taiwan,,176,176,176,524.,2026,3
525.,Bálint Dancs,Hungary,Hibálintlan,176,176,176,525.,2026,3
526.,Antonija Vukadin,Croatia,tonkica,176,176,176,526.,2026,3
527.,karla grgic,Croatia,,176,176,176,527.,2026,3
528.,Jeff Felling,USA,Jeff8,176,176,176,528.,2026,3
529.,Eriko Sakane,Japan,,176,176,176,529.,2026,3
530.,Corrado Palumbo,Italy,DOIC,176,176,176,530.,2026,3
531.,John Rickert,USA,Rickert,175,175,175,531.,2026,3
532.,Riho Klement,Estonia,riksman,175,175,175,532.,2026,3
533.,Friedhelm Fricke,Germany,badfried,175,175,175,533.,2026,3
534.,Janka Szemerey,Hungary,jankmank,175,175,175,534.,2026,3
535.,dimitris tsatsaronis,Greece,mullich,172,172,172,535.,2026,3
536.,Florian Habermann,Germany,Zzzyxas,171,171,171,536.,2026,3
537.,Gyorgy Istvan,Hungary,,171,171,171,537.,2026,3
538.,jerome BOULLEE,France,,170,170,170,538.,2026,3
539.,Emma McCaughan,UK,Emma,170,170,170,539.,2026,3
540.,Petar Smolković,Croatia,smolko,170,170,170,540.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
541.,Mike Wilhelm,USA,wjmmjw,169,169,169,541.,2026,3
542.,Janet Zaina,Italy,jane54,168,168,168,542.,2026,3
543.,Matt Rose,USA,sudorkus,167,167,167,543.,2026,3
544.,Jörg Schröder,Germany,zeilenspalter,167,167,167,544.,2026,3
545.,Joy T,Singapore,,167,167,167,545.,2026,3
546.,Justin Yokota,USA,,167,167,167,546.,2026,3
547.,Christos Vasileiou,Greece,siell,167,167,167,547.,2026,3
548.,Gordon Lessells,Ireland,GSL,167,167,167,548.,2026,3
549.,R R,China,,166,166,166,549.,2026,3
550.,Ryszhan Sayassat,Kazakhstan,Irisa,166,166,166,550.,2026,3
551.,Dana Crites,USA,,165,165,165,551.,2026,3
552.,Angelika Schobesberger,Austria,,165,165,165,552.,2026,3
553.,Kanz Jacqueline,Germany,LaChica,164,164,164,553.,2026,3
554.,Yoichi Enta,Japan,enta,164,164,164,554.,2026,3
555.,Yutaka Ishii,Japan,ko7ka,164,164,164,555.,2026,3
556.,Lese Wesen,Germany,Lesewesen,164,164,164,556.,2026,3
557.,Julie Gaddy,USA,WeatherGal,163,163,163,557.,2026,3
558.,Emily Li,USA,,163,163,163,558.,2026,3
559.,Ryszard Jabłoński,Poland,RochJ,163,163,163,559.,2026,3
560.,Marie Lemarié,France,,163,163,163,560.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
561.,Maria Koemtzi,Greece,makoe,163,163,163,561.,2026,3
562.,Ede Markos,Hungary,Pampa005,163,163,163,562.,2026,3
563.,Michał Wachnicki,Poland,kangur07,163,163,163,563.,2026,3
564.,Joyce Rapaport,USA,,163,163,163,564.,2026,3
565.,Svjetlana Rajić,Croatia,SvjetlaR,163,163,163,565.,2026,3
566.,Defoeux Basile,Belgium,,163,163,163,566.,2026,3
567.,Alex Wallace,UK,alexwallace,163,163,163,567.,2026,3
568.,Brigitta Dengel,Hungary,Brigibrugi,163,163,163,568.,2026,3
569.,Daniel Victor,India,DanAvi,163,163,163,569.,2026,3
570.,Pat Stanford,UK,Kaysman,161,161,161,570.,2026,3
571.,Barbora Klembarova,Slovakia,Limetka,161,161,161,571.,2026,3
572.,Balázs Ababi,Romania,Bebe,161,161,161,572.,2026,3
573.,João Paulo Velozo Oliveira Arantes,Brazil,musgley,161,161,161,573.,2026,3
574.,Zora Bělušová,Czech Rep.,striga,160,160,160,574.,2026,3
575.,anil khosla,India,,159,159,159,575.,2026,3
576.,Milica Puzic,Serbia,,156,156,156,576.,2026,3
577.,Zsombor Kovács,Hungary,zsomkovacs,156,156,156,577.,2026,3
578.,Baptiste Mouillon,France,,156,156,156,578.,2026,3
579.,Maciej Wiśnik,Poland,,155,155,155,579.,2026,3
580.,Terka K.,Czech Rep.,krytterka,155,155,155,580.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
581.,Gorinas Marine,France,Marine Gorinas,155,155,155,581.,2026,3
582.,Richter Gerhard,Germany,Senior41,154,154,154,582.,2026,3
583.,Aikaterini Tsakanika,Greece,tatia,154,154,154,583.,2026,3
584.,Liane Robinson,UK,puzzlemad,153,153,153,584.,2026,3
585.,Jarosław Skrzypczak,Poland,Jarko,153,153,153,585.,2026,3
586.,Seonje Cha,"Korea, South",Karakoon,151,151,151,586.,2026,3
587.,David Moulton,USA,Badir,151,151,151,587.,2026,3
588.,Veronika Lukáčová,Slovakia,veronka07,150,150,150,588.,2026,3
589.,guanxu yao,China,yaoguanxu,149,149,149,589.,2026,3
590.,Marios Paraskevopoulos,Greece,marpar,149,149,149,590.,2026,3
591.,Kentaro Honda,Japan,qmarybss,149,149,149,591.,2026,3
592.,Michal Anderle,Slovakia,zaba,148,148,148,592.,2026,3
593.,Łukasz Skrzypczyński,Poland,skrzypl1,148,148,148,593.,2026,3
594.,Judit Tőriné Dargó,Hungary,,148,148,148,594.,2026,3
595.,Dương Bùi Xuân Khánh,Vietnam,DannyBui,147,147,147,595.,2026,3
596.,claudio toffon,Italy,claudio62,146,146,146,596.,2026,3
597.,Tamás Schönborn,Hungary,TSchon,146,146,146,597.,2026,3
598.,Tsz Fung Lau,Hong Kong,Windie Terry,145,145,145,598.,2026,3
599.,Dani Cooper,USA,Deadchuckles,143,143,143,599.,2026,3
600.,Pakkapong Sricharoen,Thailand,tinooo,143,143,143,600.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
601.,Walanda Boonso,Thailand,Walanda,142,142,142,601.,2026,3
602.,Hannah Primavera,Philippines,primhj,142,142,142,602.,2026,3
603.,Karin Luiv,Estonia,Inglitrompet,142,142,142,603.,2026,3
604.,Claudia Sala,Italy,evilove,142,142,142,604.,2026,3
605.,Marjo de Krijger,Netherlands,Roos,142,142,142,605.,2026,3
606.,SANJAY MAHESH,India,SM,142,142,142,606.,2026,3
607.,Lumír Witoszek,Poland,Lumír,142,142,142,607.,2026,3
608.,Chiara Feyhl,France,,142,142,142,608.,2026,3
609.,David Blackburn,UK,,142,142,142,609.,2026,3
610.,Thanapun Yan-amporn,Thailand,,142,142,142,610.,2026,3
611.,Bartol Sesar,Croatia,seki,142,142,142,611.,2026,3
612.,Külli Laks Vahemäe,Estonia,Volvo,142,142,142,612.,2026,3
613.,Hironori Kobayashi,Japan,Yano,142,142,142,613.,2026,3
614.,Karol Tavač,Slovakia,,142,142,142,614.,2026,3
615.,Praphatsorn Paputsaro,Thailand,Praphatsorn,142,142,142,615.,2026,3
616.,Mathieu Marchand,France,,142,142,142,616.,2026,3
617.,Pei Lin Huang,China,aweekoftwentydays,142,142,142,617.,2026,3
618.,Mittring Sonja,Germany,Sonja1975,141,141,141,618.,2026,3
619.,Ganghyun Lee,"Korea, South",3strikerz,141,141,141,619.,2026,3
620.,Cheryl C,Singapore,,140,140,140,620.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
621.,Mariia Kozhemiakina,Ukraine,Marie_123,139,139,139,621.,2026,3
622.,Tim McCaskey,USA,mightcould,139,139,139,622.,2026,3
623.,natalia nykiel,Poland,natalka.ik,139,139,139,623.,2026,3
624.,Jan Fiala,Czech Rep.,,137,137,137,624.,2026,3
625.,Łukasz Marzec,Poland,zabijaka82,136,136,136,625.,2026,3
626.,QUILHOT Stéphanie,France,Stéphanie the best,135,135,135,626.,2026,3
627.,Emily Carty,Canada,Emily,135,135,135,627.,2026,3
628.,Servet Hakan Altay,Turkey,shaltay,135,135,135,628.,2026,3
629.,Amy McKaveney,USA,mckaveney,134,134,134,629.,2026,3
630.,Rares Vanraes,Norway,Exo-rain,133,133,133,630.,2026,3
631.,Schlapfer Reto,Switzerland,,133,133,133,631.,2026,3
632.,Kochi Hiraoka,Japan,,131,131,131,632.,2026,3
633.,Fanni Dorottya Nagy,Hungary,nfanni97,129,129,129,633.,2026,3
634.,Raivis Miķelsons,Latvia,,129,129,129,634.,2026,3
635.,Noriyuki Machimura,Japan,,129,129,129,635.,2026,3
636.,Marco Bandiera,Italy,JuntaK,129,129,129,636.,2026,3
637.,Penny Grove,USA,Penelican,129,129,129,637.,2026,3
638.,parameswaran rajan,India,,128,128,128,638.,2026,3
639.,Zach Rivard,Canada,zach,128,128,128,639.,2026,3
640.,Brian Friedrich,USA,LetsGoCaps,128,128,128,640.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
641.,Roxana Diana Ilisei,Luxembourg,Roxana,128,128,128,641.,2026,3
642.,Akihiro Kaneko,Japan,SigmaArf,128,128,128,642.,2026,3
643.,Jaroslav Koldinský,Czech Rep.,Koldinsky,128,128,128,643.,2026,3
644.,Nicholas Yuan,USA,NicholasY,128,128,128,644.,2026,3
645.,Kamil Pozniak,Poland,,128,128,128,645.,2026,3
646.,Lau Cheng Kai,Malaysia,,128,128,128,646.,2026,3
647.,Sven Brodersen,Germany,Beedersen,127,127,127,647.,2026,3
648.,Zbigniew Czubaj,Poland,,127,127,127,648.,2026,3
649.,Dusan Privoznik,Slovakia,riki69,123,123,123,649.,2026,3
650.,Jill Ho Tai,USA,Jill H,123,123,123,650.,2026,3
651.,daniele cassani,Italy,dany_thor,122,122,122,651.,2026,3
652.,Michaela Nováková,Czech Rep.,tobiska,122,122,122,652.,2026,3
653.,Emily Orme,UK,eorme,122,122,122,653.,2026,3
654.,Branislav Dian,Slovakia,BranoDi,122,122,122,654.,2026,3
655.,Allar Padari,Estonia,allar,122,122,122,655.,2026,3
656.,Sara Klemow,USA,Sara1697,121,121,121,656.,2026,3
657.,Teirlynck Johanne,Belgium,,120,120,120,657.,2026,3
658.,Paolo Pranzo,Italy,Pillopo,120,120,120,658.,2026,3
659.,Warakorn Wonglaw,Thailand,zixma23,120,120,120,659.,2026,3
660.,yun gao,USA,,120,120,120,660.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
661.,elena pertusi,Italy,elena pertusi,120,120,120,661.,2026,3
662.,Kadri Kuusik,Estonia,Kadri,120,120,120,662.,2026,3
663.,Niranjan Vakil,UK,nirvak,120,120,120,663.,2026,3
664.,Rita Agócs,Hungary,liortom,120,120,120,664.,2026,3
665.,xu sun,China,,120,120,120,665.,2026,3
666.,chung nien i,Taiwan,johnny chung,120,120,120,666.,2026,3
667.,Kodai Nagatoshi,Japan,K_Nagatoshi,120,120,120,667.,2026,3
668.,Hermelin Isabelle,France,elendill,120,120,120,668.,2026,3
669.,Stipe Bratim,Croatia,,120,120,120,669.,2026,3
670.,Nancy Cook,USA,nlcook,120,120,120,670.,2026,3
671.,YY ONG,Malaysia,,120,120,120,671.,2026,3
672.,Maria Vyrko,Belarus,Maria N.,120,120,120,672.,2026,3
673.,Kritima Tribawornsombut,Thailand,fangkaow,120,120,120,673.,2026,3
674.,xiuyun yao,China,,118,118,118,674.,2026,3
675.,Penka Dimitrova,Bulgaria,,117,117,117,675.,2026,3
676.,Michalis Samaris,Greece,Mike13,116,116,116,676.,2026,3
677.,xiaoye huang,China,,116,116,116,677.,2026,3
678.,Joi Williams,USA,Random Joi,115,115,115,678.,2026,3
679.,Radek Lopusnik,USA,radekivv,115,115,115,679.,2026,3
680.,Patrick Malouin,Canada,pmalouin,115,115,115,680.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
681.,Brenda Troisi,USA,btroisi,114,114,114,681.,2026,3
682.,Nivriti Jain,India,Nivriti16,112,112,112,682.,2026,3
683.,Esther Naef,Switzerland,esther59,109,109,109,683.,2026,3
684.,Gordon Tansey,Australia,GordoNKosi,108,108,108,684.,2026,3
685.,Bob Crites,USA,,108,108,108,685.,2026,3
686.,Pavla Varmužková,Czech Rep.,kincka,108,108,108,686.,2026,3
687.,Maria Simonovicova,Slovakia,Marushkas,107,107,107,687.,2026,3
688.,Małgorzata Bryłka-Dawid,Poland,Gosia_B,107,107,107,688.,2026,3
689.,Kota Hashimoto,Japan,fumi,107,107,107,689.,2026,3
690.,Iva Štufková,Czech Rep.,zelfa,106,106,106,690.,2026,3
691.,Kseniya Bernat,Belarus,,106,106,106,691.,2026,3
692.,Dimitrios-Ioannis Christomanos,Greece,dcchrist,106,106,106,692.,2026,3
693.,Regina van Mersbergen,Netherlands,regigi,104,104,104,693.,2026,3
694.,Robert Le Duc,UK,Cudeltrebor,103,103,103,694.,2026,3
695.,jin ok Lee,"Korea, South",,103,103,103,695.,2026,3
696.,Beau La Mont,USA,ajarnbeau,101,101,101,696.,2026,3
697.,Yakov Zaidelman,Russia,,101,101,101,697.,2026,3
698.,Hela Vyparinová,Slovakia,Hell,100,100,100,698.,2026,3
699.,Irina Dragunova,Russia,IrinaD,100,100,100,699.,2026,3
700.,Nariman Fataliyev,Azerbaijan,Nariman1961,99,99,99,700.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
701.,Małgorzata Konarska,Poland,GosiaK,99,99,99,701.,2026,3
702.,Sirawit Chinchalongporn,Thailand,teenoiz,99,99,99,702.,2026,3
703.,Shwetha A,India,shwetha-a,98,98,98,703.,2026,3
704.,Miroslav Beinhauer,Czech Rep.,felini,98,98,98,704.,2026,3
705.,Kaicheng Xie,China,,94,94,94,705.,2026,3
706.,Boi Chi Tram,Vietnam,Chi Tram,94,94,94,706.,2026,3
707.,Marian Lukac,Slovakia,lucky137,94,94,94,707.,2026,3
708.,SPANG Cédric,France,,94,94,94,708.,2026,3
709.,Harry Buerer,USA,,94,94,94,709.,2026,3
710.,Michiel Voges,South Africa,Drake,94,94,94,710.,2026,3
711.,Jobine Durieux,Netherlands,,94,94,94,711.,2026,3
712.,Clément Bossut,France,,94,94,94,712.,2026,3
713.,Shami Rajesh,India,,94,94,94,713.,2026,3
714.,LIONEL MAUROUARD,France,,94,94,94,714.,2026,3
715.,Zhongyi Pang,China,PangZhongyi,94,94,94,715.,2026,3
716.,Katleen Morraye,France,,94,94,94,716.,2026,3
717.,Giuseppe De Camillis,Italy,giuseppe decamillis,94,94,94,717.,2026,3
718.,Ayush Jain,USA,bekx19,94,94,94,718.,2026,3
719.,Wansadej Teeramart,Thailand,metal_sc,94,94,94,719.,2026,3
720.,Lionel HUBER,France,,94,94,94,720.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
721.,Miriam Kates,USA,quijax,93,93,93,721.,2026,3
722.,Soňa Kořínková,Czech Rep.,soncaa,93,93,93,722.,2026,3
723.,George K,Russia,,91,91,91,723.,2026,3
724.,Prayoga Ramadhani Yoga,Indonesia,YogaRamadhan,91,91,91,724.,2026,3
725.,Peter Dauncey,UK,pedro,91,91,91,725.,2026,3
726.,Zanda Ro,Latvia,DeeDee,91,91,91,726.,2026,3
727.,tushar satapathy,India,,91,91,91,727.,2026,3
728.,Maria Iordanidou,Cyprus,MaryJ-cy,89,89,89,728.,2026,3
729.,Laure Prinzbach,France,,88,88,88,729.,2026,3
730.,Wannakorn Ketmai,Thailand,Pretty,87,87,87,730.,2026,3
731.,Sonal Agarwal,India,sonalsanchi,86,86,86,731.,2026,3
732.,Phurin Puangaup,Thailand,Phurin,86,86,86,732.,2026,3
733.,Pavel Kunyavskiy,Netherlands,kunyavskiy,82,82,82,733.,2026,3
734.,Anne Sorensen,Denmark,Chevy4,81,81,81,734.,2026,3
735.,Sharath R,India,sharath,78,78,78,735.,2026,3
736.,Lara Mondin,Italy,aral,78,78,78,736.,2026,3
737.,Uldis Kleinbergs,Latvia,,78,78,78,737.,2026,3
738.,Wietske Ensing,Netherlands,WE211,74,74,74,738.,2026,3
739.,Jaehyun Kim,"Korea, South",,73,73,73,739.,2026,3
740.,Ditthapol Songngam,Thailand,dinonatx,73,73,73,740.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
741.,Simge Aktaş,Turkey,genius06,73,73,73,741.,2026,3
742.,Karel Stufka,Czech Rep.,karlos93,73,73,73,742.,2026,3
743.,Ecenur Can,Turkey,Eco,73,73,73,743.,2026,3
744.,Kairi Viitung,Estonia,,73,73,73,744.,2026,3
745.,Peurois Céline,France,Marelle,73,73,73,745.,2026,3
746.,yen ju Liu,Taiwan,Amberliu,73,73,73,746.,2026,3
747.,Annamalai Lakshman,India,Annalaksh,72,72,72,747.,2026,3
748.,Klara Zarnoczay,Hungary,maci46,72,72,72,748.,2026,3
749.,ANTONIOS PSAROMPAS,Greece,ANTONIOS,72,72,72,749.,2026,3
750.,Jorge Robledo,Argentina,jaroble,72,72,72,750.,2026,3
751.,MARYUS PASCALAU,Romania,Mark01,72,72,72,751.,2026,3
752.,Peter Glink,Australia,Peter Profundo,72,72,72,752.,2026,3
753.,Lisette Mähar,Estonia,Lisette,72,72,72,753.,2026,3
754.,Charitardha Jayanti,India,Charitardha,72,72,72,754.,2026,3
755.,Ryoma Noda,Japan,sapphire31099,72,72,72,755.,2026,3
756.,Madison Jann,Poland,madisonj,72,72,72,756.,2026,3
757.,Xuelin Li,China,Kingkylin,72,72,72,757.,2026,3
758.,Lidia Perovskaya,USA,Lperovskaya,72,72,72,758.,2026,3
759.,Aet Valge,Estonia,,72,72,72,759.,2026,3
760.,Mihai Danut,Romania,danut_mihai,72,72,72,760.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
